image_start,step_instruction,question,answer,response,acc
episode_11412/step_006.jpg,"type we cant help everyone , but everyone can help someone in center of the screen",Are there additional icons displayed on the screen after the action?,No,No,100.0
episode_9318/step_002.jpg,select Gmail app,Is the text entry field present in the Gmail app after the selection?,Yes,Yes,100.0
episode_6418/step_019.jpg,Go back to the previous page ,Is there a visible back button on the screen in either of the images?,Yes,Yes,100.0
episode_16035/step_000.jpg,Open the Google News app,Are there more than 800 notifications on the screen after opening the Google News app?,No,No,100.0
episode_2748/step_000.jpg,Click on the Save button,Does the advertisement change between the two images?,No,No,100.0
episode_14103/step_004.jpg,Swipe up,Is there any additional information displayed on the screen after the swipe up?,No,Yes,0.0
episode_2748/step_000.jpg,Click on the Save button,Is there a new message confirming the save action after clicking?,Yes,Yes,100.0
episode_4437/step_005.jpg,Swipe up to view the complete menu,Is there a different selection of pizza items available after the swipe?,Yes,Yes,100.0
episode_2748/step_000.jpg,Click on the Save button,"Is the ""Save"" button highlighted after clicking it?",Yes,Yes,100.0
episode_11412/step_006.jpg,"type we cant help everyone , but everyone can help someone in center of the screen",Are the slide options still visible after the change?,Yes,Yes,100.0
episode_8709/step_001.jpg,click on the M size,"Does the ""Close"" button remain the same in both images?",Yes,Yes,100.0
episode_14103/step_004.jpg,Swipe up,Was the current streak mentioned as 1 day after the swipe up?,No,No,100.0
episode_16035/step_000.jpg,Open the Google News app,Does the screen display a notification settings menu after opening the Google News app?,Yes,No,0.0
episode_13885/step_004.jpg,Type amazon sued us for prime tricks in the search bar,Does the after image show search suggestions related to the search term?,No,Yes,0.0
episode_4204/step_004.jpg,Click on the three lines at the top-left of the screen.,Did the three lines at the top-left of the screen change to a close (X) button after the click?,Yes,Yes,100.0
episode_8709/step_001.jpg,click on the M size,"Is the ""Filters"" label still present in both images?",Yes,Yes,100.0
episode_937/step_014.jpg,Go back,"Is the ""Publish"" button visible in the after state?",Yes,No,0.0
episode_11777/step_001.jpg,Go to the search tab,Are there new images displayed in the after screen compared to the before screen?,Yes,Yes,100.0
episode_11777/step_001.jpg,Go to the search tab,"Is the ""Search for ideas"" text present in the after state?",Yes,Yes,100.0
episode_4437/step_005.jpg,Swipe up to view the complete menu,"Does the first item in the ""Pizze classiche"" list display ""Mari e monti - normale"" after the swipe?",No,No,100.0
episode_15527/step_004.jpg,Scroll down to view the review section of this helmet.,Did the screen display the same reviews after scrolling down?,No,No,100.0
episode_11777/step_001.jpg,Go to the search tab,Is the search bar visible after going to the search tab?,Yes,Yes,100.0
episode_937/step_014.jpg,Go back,"Did the title change from ""Fav anime"" to something else after going back?",No,Yes,0.0
episode_4437/step_005.jpg,Swipe up to view the complete menu,Is the option to add items to the cart present in both images?,Yes,Yes,100.0
episode_16259/step_011.jpg,Scroll up on the screen to view articles.,Did the title of the article at the top of the screen change after scrolling?,Yes,Yes,100.0
episode_6689/step_002.jpg,Select 32kHz option.,Is the sampling rate now set to 32kHz?,Yes,Yes,100.0
episode_4204/step_004.jpg,Click on the three lines at the top-left of the screen.,Did the text content of the article change after clicking the three lines?,No,No,100.0
episode_13885/step_004.jpg,Type amazon sued us for prime tricks in the search bar,Are the categories displayed in the after image?,Yes,No,0.0
episode_18773/step_007.jpg,Swipe right the Latest live drawing ,Did the latest live drawing display change after swiping right?,Yes,Yes,100.0
episode_18773/step_007.jpg,Swipe right the Latest live drawing ,Did the overall layout of the screen change after swiping right?,No,No,100.0
episode_4437/step_002.jpg,Swipe up to view the complete menu,"Is the price of ""Natasha - normale"" still the same after the swipe?",Yes,Yes,100.0
episode_15613/step_004.jpg,scroll down,"After scrolling down, did the system indicator show a battery icon change?",No,No,100.0
episode_16426/step_002.jpg,Swipe up to view the details option ,Did the price of the artwork change after the swipe?,No,No,100.0
episode_15613/step_004.jpg,scroll down,"After scrolling down, is the topic ""Visual arts"" still visible on the screen?",No,No,100.0
episode_13468/step_009.jpg,Click on the + icon  of the Adults tab.,Is the number of infants on lap greater than zero after the action?,No,No,100.0
episode_4437/step_005.jpg,Swipe up to view the complete menu,"Does the option for ""Bismark - normale"" appear after the swipe?",Yes,Yes,100.0
episode_14358/step_002.jpg,Click on the Tick icon at the top left corner,Is the current slide number displayed at the top after clicking the tick icon?,Yes,No,0.0
episode_16426/step_002.jpg,Swipe up to view the details option ,Is there now additional information about the materials used for the artwork after the swipe?,Yes,Yes,100.0
episode_17611/step_004.jpg,Click on the Lifestyle option ,"Is the ""Lifestyle"" checkbox selected after the click?",Yes,Yes,100.0
episode_569/step_018.jpg,Swipe up to read the article,Does the time display change after swiping up to read the article?,No,No,100.0
episode_185/step_002.jpg,Zoom in to track the movements of stars and planets.,Are the star signs displayed in the same manner before and after the zoom?,No,No,100.0
episode_17611/step_004.jpg,Click on the Lifestyle option ,"Is the ""Run/Train"" checkbox selected after clicking on ""Lifestyle""?",No,No,100.0
episode_8908/step_004.jpg,Swipe up to view the reviews section.,Is there a change in the layout of seller feedback after the swipe?,Yes,Yes,100.0
episode_15613/step_004.jpg,scroll down,"After scrolling down, does the ""Explore"" button remain at the bottom of the screen?",Yes,Yes,100.0
episode_8193/step_002.jpg,click on pin option,"Is the ""Next"" button visible in the after image?",Yes,Yes,100.0
episode_8158/step_006.jpg,Click on the send button at the top right side of the screen,Did the action result in the keyboard being displayed on the screen after sending the message?,No,No,100.0
episode_14103/step_004.jpg,Swipe up,Was the average minutes per week different after the swipe up?,No,Yes,0.0
episode_8908/step_004.jpg,Swipe up to view the reviews section.,Is there an option to contact the seller in the after image?,No,No,100.0
episode_4437/step_002.jpg,Swipe up to view the complete menu,"Did the section ""Pizze gourmet"" remain visible after the swipe action?",Yes,No,0.0
episode_8158/step_006.jpg,Click on the send button at the top right side of the screen,Is the battery icon visible on the screen after the action is performed?,Yes,Yes,100.0
episode_14358/step_002.jpg,Click on the Tick icon at the top left corner,Has the document title changed after the click action?,No,No,100.0
episode_14358/step_002.jpg,Click on the Tick icon at the top left corner,Does the time displayed on the screen change after clicking the tick icon?,No,No,100.0
episode_8193/step_002.jpg,click on pin option,Are there any images present in the gallery in the after image?,Yes,Yes,100.0
episode_1736/step_004.jpg,Click on the Gmail app icon to select this app to share the moon phases.,Does the screen show the Gmail interface after clicking the Gmail app icon?,Yes,Yes,100.0
episode_8193/step_002.jpg,click on pin option,Is the time displayed in both images the same?,Yes,Yes,100.0
episode_569/step_018.jpg,Swipe up to read the article,Does the UI now show text below the artwork after the action?,Yes,Yes,100.0
episode_8193/step_002.jpg,click on pin option,"Is the option to create a ""Board"" still available in the after image?",No,No,100.0
episode_15613/step_004.jpg,scroll down,"After scrolling down, is the ""Nearby"" section included now?",Yes,No,0.0
episode_7020/step_002.jpg,Scroll up,Has any image been added to the screen after the scroll action?,No,No,100.0
episode_15597/step_005.jpg,Click on the google,"Is the background color of the screen the same before and after clicking the ""Google"" button?",No,No,100.0
episode_15613/step_004.jpg,scroll down,"After scrolling down, has the time displayed on the screen changed?",No,No,100.0
episode_2582/step_012.jpg,Scroll down to view the full page.,Is the artwork still present in the new view after scrolling?,No,No,100.0
episode_18773/step_009.jpg,Swipe right the Latest live drawing ,Is the device still connected to Wi-Fi after the swipe?,Yes,Yes,100.0
episode_8193/step_002.jpg,click on pin option,Is the battery icon in the same state in both images?,Yes,Yes,100.0
episode_2553/step_008.jpg,Swipe up,"Is the ""Deals & Savings"" option now available after the swipe up?",Yes,Yes,100.0
episode_2582/step_012.jpg,Scroll down to view the full page.,Did the total number of paragraphs increase after the scroll?,Yes,Yes,100.0
episode_2553/step_008.jpg,Swipe up,"After the action, is it possible to customize the view?",Yes,Yes,100.0
episode_8193/step_002.jpg,click on pin option,"Is the ""Pin"" option visible in the after image?",No,No,100.0
episode_15597/step_005.jpg,Click on the google,"Is the app name still visible after clicking the ""Google"" button?",Yes,No,0.0
episode_6670/step_002.jpg,scroll down to see product details,"Is the ""Add to cart"" button visible in both images?",Yes,Yes,100.0
episode_15613/step_004.jpg,scroll down,"After scrolling down, is the ""Color Explorer"" section visible now?",Yes,Yes,100.0
episode_1736/step_004.jpg,Click on the Gmail app icon to select this app to share the moon phases.,Is the Gmail app icon still visible after selecting it?,No,No,100.0
episode_16259/step_011.jpg,Scroll up on the screen to view articles.,Did new articles appear on the screen after the scrolling action?,Yes,Yes,100.0
episode_10699/step_004.jpg,Click on 28th of december.,"After clicking the date, can the user select additional days easily?",Yes,Yes,100.0
episode_18773/step_009.jpg,Swipe right the Latest live drawing ,Has the artwork displayed in the first position under Latest live drawings changed after the swipe?,Yes,Yes,100.0
